respondent_id,age_group,region,gender,income_band,likelihood_ev_next_vehicle
2960,65+,Wales,Male,£20k-£40k,Very unlikely
2961,55-64,West Midlands,Male,£80k+,Very unlikely
2962,55-64,Yorkshire,Female,£80k+,Very likely
2963,35-44,Scotland,Male,Under £20k,Neutral
2964,55-64,West Midlands,Female,£20k-£40k,Neutral
2965,55-64,South West,Female,Under £20k,Somewhat unlikely
2966,45-54,Northern Ireland,Male,Under £20k,Very likely
2967,45-54,Scotland,Female,£60k-£80k,Very unlikely
2968,45-54,Northern Ireland,Male,£40k-£60k,Somewhat likely
2969,35-44,Yorkshire,Male,£60k-£80k,Very unlikely
2970,45-54,South East,Male,£60k-£80k,Somewhat likely
2971,35-44,Wales,Female,£40k-£60k,Neutral
2972,18-24,East of England,Male,£80k+,Very likely
2973,55-64,London,Female,Under £20k,Somewhat likely
2974,55-64,London,Male,£60k-£80k,Neutral
2975,55-64,Scotland,Male,Under £20k,Very unlikely
2976,25-34,Wales,Female,£20k-£40k,Neutral
2977,35-44,South East,Female,£20k-£40k,Neutral
2978,55-64,South West,Female,£20k-£40k,Somewhat unlikely
2979,45-54,London,Female,£80k+,Very unlikely
2980,18-24,North East,Female,Under £20k,Neutral
2981,25-34,Scotland,Female,Under £20k,Somewhat likely
2982,55-64,South West,Other,£40k-£60k,Very unlikely
2983,65+,East of England,Female,£60k-£80k,Very unlikely
2984,65+,East of England,Male,£20k-£40k,Somewhat unlikely
2985,25-34,East Midlands,Male,£60k-£80k,Very likely
2986,18-24,East Midlands,Female,£80k+,Somewhat likely
2987,55-64,South East,Female,£40k-£60k,Very unlikely
2988,55-64,Scotland,Female,£80k+,Neutral
2989,55-64,Wales,Male,£40k-£60k,Somewhat likely
2990,25-34,North East,Female,£60k-£80k,Somewhat likely
2991,45-54,South East,Female,£60k-£80k,Very likely
2992,55-64,East Midlands,Female,£40k-£60k,Somewhat unlikely
2993,35-44,Wales,Female,£80k+,Very unlikely
2994,25-34,South East,Male,£80k+,Somewhat unlikely
2995,55-64,East of England,Male,£40k-£60k,Very unlikely
2996,55-64,London,Male,£40k-£60k,Neutral
2997,35-44,East of England,Male,£60k-£80k,Somewhat unlikely
2998,55-64,South West,Female,Under £20k,Very unlikely
2999,18-24,East Midlands,Female,£20k-£40k,Somewhat unlikely
3000,18-24,Northern Ireland,Male,£20k-£40k,Somewhat unlikely
